69.1;1;2;2
69.2;1;2;2
69.3;1;2;2
69.4;1;2;2
69.5;1;2;2
69.6;1;2;2
69.7;1;2;2
69.8;1;2;2
69.9;1;2;2
70;1;2;2
70.1;1;2;2
70.2;1;2;2
70.3;1;2;2
70.4;1;2;2
70.5;1;2;2
70.6;1;2;2
70.7;1;2;2
70.8;1;2;2
70.9;1;2;2
71;1;2;2
71.1;1;2;2
71.2;1;2;2
71.3;1;2;2
71.4;1;2;2
71.5;1;2;2
71.6;1;2;2
71.7;1;2;2
71.8;1;2;2
71.9;1;2;2
72;1;2;2
72.1;1;2;2
72.2;1;2;2
72.3;1;2;2
72.4;1;2;2
72.5;1;2;2
72.6;1;2;2
72.7;1;2;2
72.8;1;2;2
72.9;1;2;2
73;1;2;2
73.1;0.999999;2;2
73.2;0.999999;2;2
73.3;0.999999;2;2
73.4;0.999999;2;2
73.5;0.999999;2;2
73.6;0.999999;2;2
73.7;0.999999;2;2
73.8;0.999999;2;2
73.9;0.999999;2;2
74;0.999999;2;2
74.1;0.999999;2;2
74.2;0.999999;2;2
74.3;0.999999;2;2
74.4;0.999999;2;2
74.5;0.999999;2;2
74.6;0.999999;2;2
74.7;0.999999;2;2
74.8;0.999999;2;2
74.9;0.999999;2;2
75;0.999999;2;2
75.1;0.999999;2;2
75.2;1;2;2
75.3;1;2;2
75.4;1;2;2
75.5;1;2;2
75.6;1;2;2
75.7;1;2;2
75.8;1;2;2
75.9;1;2;2
76;1;2;2
76.1;1;2;2
76.2;1;2;2
76.3;1;2;2
76.4;1;2;2
76.5;1;2;2
76.6;1;2;2
76.7;1;2;2
76.8;1;2;2
76.9;1;2;2
77;1;2;2
77.1;1;2;2
77.2;1;2;2
77.3;1;2;2
77.4;1;2;2
77.5;1;2;2
77.6;1;2;2
77.7;1;2;2
77.8;1;2;2
77.9;1;2;2
78;1;2;2
78.1;1;2;2
78.2;1;2;2
78.3;1;2;2
78.4;1;2;2
78.5;1;2;2
78.6;1;2;2
78.7;1;2;2
78.8;1;2;2
78.9;1;2;2
79;1;2;2
79.1;1;2;2
79.2;1;2;2
79.3;1;2;2
79.4;1;2;2
79.5;1;2;2
79.6;1;2;2
79.7;1;2;2
79.8;1;2;2
79.9;1;2;2
80;1;2;2
80.1;1;2;2
80.2;1;2;2
80.3;1;2;2
80.4;1;2;2
80.5;1;2;2
80.6;1;2;2
80.7;1;2;2
80.8;1;2;2
80.9;1;2;2
81;1;2;2
81.1;1;2;2
81.2;1;2;2
81.3;1;2;2
81.4;1;2;2
81.5;1;2;2
81.6;1;2;2
81.7;1;2;2
81.8;1;2;2
81.9;1;2;2
82;1;2;2
82.1;1;2;2
82.2;1;2;2
82.3;1;2;2
82.4;1;2;2
82.5;1;2;2
82.6;1;2;2
82.7;1;2;2
82.8;1;2;2
82.9;1;2;2
83;1;2;2
83.1;1;2;2
83.2;1;2;2
83.3;1;2;2
83.4;1;2;2
83.5;1;2;2
83.6;1;2;2
83.7;1;2;2
83.8;1;2;2
83.9;1;2;2
84;1;2;2
84.1;1;2;2
84.2;1;2;2
84.3;1;2;2
84.4;1;2;2
84.5;1;2;2
84.6;1;2;2
84.7;1;2;2
84.8;1;2;2
84.9;1;2;2
85;1;2;2
85.1;1;2;2
85.2;1;2;2
85.3;1;2;2
85.4;1;2;2
85.5;1;2;2
85.6;1;2;2
85.7;1;2;2
85.8;1;2;2
85.9;1;2;2
86;1;2;2
86.1;1;2;2
86.2;1;2;2
86.3;1;2;2
86.4;1;2;2
86.5;1;2;2
86.6;1;2;2
86.7;1;2;2
86.8;1;2;2
86.9;1;2;2
87;1;2;2
87.1;1;2;2
87.2;1;2;2
87.3;1;2;2
87.4;1;2;2
87.5;1;2;2
87.6;1;2;2
87.7;1;2;2
87.8;1;2;2
87.9;1;2;2
88;1;2;2
88.1;1;2;2
88.2;1;2;2
88.3;1;2;2
88.4;1;2;2
88.5;1;2;2
88.6;1;2;2
88.7;1;2;2
88.8;1;2;2
88.9;1;2;2
89;1;2;2
89.1;1;2;2
89.2;1;2;2
89.3;1;2;2
89.4;1;2;2
89.5;1;2;2
89.6;1;2;2
89.7;1;2;2
89.8;1;2;2
89.9;1;2;2
90;1;2;2
90.1;1;2;2
90.2;1;2;2
90.3;1;2;2
90.4;1;2;2
90.5;1;2;2
90.6;1;2;2
90.7;1;2;2
90.8;1;2;2
90.9;1;2;2
91;1;2;2
91.1;1;2;2
91.2;1;2;2
91.3;1;2;2
91.4;1;2;2
91.5;1;2;2
91.6;1;2;2
91.7;1;2;2
91.8;1;2;2
91.9;1;2;2
92;1;2;2
92.1;1;2;2
92.2;1;2;2
92.3;1;2;2
92.4;1;2;2
92.5;1;2;2
92.6;1;2;2
92.7;1;2;2
92.8;1;2;2
92.9;1;2;2
93;1;2;2
93.1;1;2;2
93.2;1;2;2
93.3;1;2;2
93.4;1;2;2
93.5;1;2;2
93.6;1;2;2
93.7;1;2;2
93.8;1;2;2
93.9;1;2;2
94;1;2;2
94.1;1;2;2
94.2;1;2;2
94.3;1;2;2
94.4;1;2;2
94.5;1;2;2
94.6;1;2;2
94.7;1;2;2
94.8;1;2;2
94.9;1;2;2
95;1;2;2
95.1;1;2;2
95.2;1;2;2
95.3;1;2;2
95.4;1;2;2
95.5;1;2;2
95.6;1;2;2
95.7;1;2;2
95.8;1;2;2
95.9;1;2;2
96;1;2;2
96.1;1;2;2
96.2;1;2;2
96.3;1;2;2
96.4;1;2;2
96.5;1;2;2
96.6;1;2;2
96.7;1;2;2
96.8;1;2;2
96.9;1;2;2
97;1;2;2
97.1;1;2;2
97.2;1;2;2
97.3;1;2;2
97.4;1;2;2
97.5;1;2;2
97.6;1;2;2
97.7;1;2;2
97.8;1;2;2
97.9;1;2;2
98;1;2;2
98.1;1;2;2
98.2;1;2;2
98.3;1;2;2
98.4;1;2;2
98.5;1;2;2
98.6;1;2;2
98.7;1;2;2
98.8;1;2;2
98.9;1;2;2
99;1;2;2
99.1;1;2;2
99.2;1;2;2
99.3;1;2;2
99.4;1;2;2
99.5;1;2;2
99.6;1;2;2
99.7;1;2;2
99.8;1;2;2
99.9;1;2;2
